Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 62,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,04:00.0,41:00.0,014:37,9,Ballnut,ID4219,B,0,0,0,
Case 62,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,42:00.0,59:00.0,006:17,9,Ballnut,ID4219,S,1,0,0,
Case 62,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,00:00.0,35:00.0,002:35,9,Ballnut,ID4219,B,0,0,0,
Case 62,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,36:00.0,07:00.0,001:31,9,Ballnut,ID4219,D,8,0,0,
Case 62,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,09:00.0,51:00.0,000:42,9,Ballnut,ID4219,D,9,0,0,
Case 62,Turning & Milling Q.C.,Quality Check 1,11:00.0,47:00.0,000:36,9,Ballnut,ID4618,D,9,0,0,
Case 62,Turning & Milling Q.C.,Quality Check 1,28:00.0,09:00.0,003:41,9,Ballnut,ID4618,D,0,0,0,
Case 62,Laser Marking - Machine 7,Machine 7- Laser Marking,04:00.0,19:00.0,000:00,9,Ballnut,ID0998,D,9,0,0,
Case 62,Flat Grinding - Machine 11,Machine 11 - Grinding,33:00.0,20:00.0,000:47,9,Ballnut,ID0998,D,9,0,0,
Case 62,Lapping - Machine 1,Machine 1 - Lapping,21:00.0,36:00.0,000:00,9,Ballnut,ID4882,D,9,0,0,
Case 62,Round Grinding - Machine 3,Machine 3 - Round Grinding,01:00.0,11:00.0,002:10,9,Ballnut,ID4445,S,0,0,0,
Case 62,Round Grinding - Machine 3,Machine 3 - Round Grinding,12:00.0,33:00.0,001:21,9,Ballnut,ID4445,D,9,0,0,
Case 62,Grinding Rework - Machine 12,Machine 12 - Grinding,20:00.0,45:00.0,002:25,9,Ballnut,ID4872,D,0,0,0,
Case 62,Packing,Packing,00:00.0,00:00.0,000:00,9,Ballnut,ID4820,D,9,0,0,
Case 62,Final Inspection Q.C.,Quality Check 1,57:00.0,03:00.0,001:06,9,Ballnut,ID4618,D,9,0,0,
Case 63,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,34:00.0,32:00.0,000:58,155,Cable Head,ID4529,S,0,0,0,
Case 63,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,49:00.0,08:00.0,002:19,155,Cable Head,ID4529,S,0,0,0,
Case 63,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,33:00.0,33:00.0,003:00,155,Cable Head,ID4429,D,9,0,0,
Case 63,Turning & Milling Q.C.,Quality Check 1,56:00.0,00:00.0,001:04,155,Cable Head,ID4163,S,0,0,0,
Case 63,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,00:00.0,00:00.0,007:00,155,Cable Head,ID4794,D,35,0,0,
Case 63,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,08:00.0,45:00.0,021:37,155,Cable Head,ID4932,D,55,0,0,
Case 63,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,36:00.0,38:00.0,008:02,155,Cable Head,ID4794,D,41,0,0,
Case 63,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,07:00.0,00:00.0,002:53,155,Cable Head,ID4167,D,15,0,0,
Case 63,Turning & Milling Q.C.,Quality Check 1,20:00.0,06:00.0,002:46,155,Cable Head,ID4163,D,153,1,0,
Case 63,Laser Marking - Machine 7,Machine 7- Laser Marking,19:00.0,26:00.0,001:07,155,Cable Head,ID4872,D,81,0,0,
Case 63,Laser Marking - Machine 7,Machine 7- Laser Marking,54:00.0,25:00.0,000:31,155,Cable Head,ID0998,D,72,0,0,
Case 63,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,15:00.0,000:00,155,Cable Head,ID4882,D,0,0,0,
Case 63,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,15:00.0,000:00,155,Cable Head,ID4882,D,0,0,0,
Case 63,Grinding Rework,Machine 11 - Grinding,06:00.0,55:00.0,003:49,155,Cable Head,ID4882,D,0,0,0,
Case 63,Lapping - Machine 1,Machine 1 - Lapping,50:00.0,05:00.0,000:00,155,Cable Head,ID0998,D,75,0,0,
Case 63,Lapping - Machine 1,Machine 1 - Lapping,40:00.0,41:00.0,000:01,155,Cable Head,ID4882,D,8,0,0,
Case 63,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,15:00.0,000:00,155,Cable Head,ID4882,D,0,0,0,
Case 63,Lapping - Machine 1,Machine 1 - Lapping,25:00.0,56:00.0,001:31,155,Cable Head,ID4882,D,70,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,06:00.0,09:00.0,003:03,155,Cable Head,ID4385,S,0,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,10:00.0,49:00.0,000:39,155,Cable Head,ID4385,D,0,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,51:00.0,44:00.0,006:53,155,Cable Head,ID0420,D,0,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,00:00.0,11:00.0,002:11,155,Cable Head,ID4355,D,0,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,11:00.0,40:00.0,008:29,155,Cable Head,ID4445,D,0,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,41:00.0,11:00.0,002:30,155,Cable Head,ID4385,D,0,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,12:00.0,49:00.0,010:37,155,Cable Head,ID0420,D,0,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,50:00.0,02:00.0,009:12,155,Cable Head,ID4355,D,0,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,45:00.0,07:00.0,003:22,155,Cable Head,ID4385,D,0,0,0,
Case 63,Turning & Milling Q.C.,Quality Check 1,08:00.0,45:00.0,010:37,155,Cable Head,ID0420,D,0,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,53:00.0,18:00.0,009:25,155,Cable Head,ID4355,D,0,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,17:00.0,44:00.0,007:27,155,Cable Head,ID4385,D,0,0,0,
Case 63,Turning & Milling Q.C.,Quality Check 1,45:00.0,03:00.0,003:18,155,Cable Head,ID0420,D,0,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,04:00.0,52:00.0,002:48,155,Cable Head,ID4355,S,2,0,0,
Case 63,Lapping - Machine 1,Machine 1 - Lapping,14:00.0,39:00.0,003:25,155,Cable Head,ID0998,D,0,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,53:00.0,17:00.0,002:24,155,Cable Head,ID4355,D,10,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,14:00.0,52:00.0,008:38,155,Cable Head,ID4445,D,34,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,21:00.0,53:00.0,005:32,155,Cable Head,ID4385,D,15,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,56:00.0,52:00.0,001:56,155,Cable Head,ID0420,D,8,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,00:00.0,49:00.0,009:49,155,Cable Head,ID4445,D,34,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,06:00.0,02:00.0,000:56,155,Cable Head,ID4385,D,3,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,01:00.0,53:00.0,009:52,155,Cable Head,ID0420,D,30,0,0,
Case 63,Round Grinding - Machine 2,Machine 2 - Round Grinding,16:00.0,44:00.0,004:28,155,Cable Head,ID4445,D,17,0,0,
Case 63,Final Inspection Q.C.,Quality Check 1,20:00.0,50:00.0,001:30,155,Cable Head,ID4163,D,0,0,0,
Case 63,Final Inspection Q.C.,Quality Check 1,20:00.0,11:00.0,002:51,155,Cable Head,ID4163,D,0,0,0,
Case 63,Final Inspection Q.C.,Quality Check 1,00:00.0,40:00.0,001:40,155,Cable Head,ID4163,D,0,0,0,
Case 63,Final Inspection Q.C.,Quality Check 1,00:00.0,50:00.0,001:50,155,Cable Head,ID4163,D,0,0,0,
Case 63,Final Inspection Q.C.,Quality Check 1,20:00.0,01:00.0,004:41,155,Cable Head,ID4163,D,0,0,0,
Case 63,Grinding Rework - Machine 12,Machine 12 - Grinding,00:00.0,30:00.0,003:30,155,Cable Head,ID4528,D,0,0,0,
Case 63,Final Inspection Q.C.,Quality Check 1,00:00.0,40:00.0,001:40,155,Cable Head,ID4163,D,0,0,0,
Case 63,Final Inspection Q.C.,Quality Check 1,00:00.0,20:00.0,000:20,155,Cable Head,ID4163,D,0,2,0,
Case 63,Final Inspection Q.C.,Quality Check 1,20:00.0,40:00.0,000:20,155,Cable Head,ID4163,D,0,2,0,
Case 63,Final Inspection Q.C.,Quality Check 1,40:00.0,00:00.0,000:20,155,Cable Head,ID4163,D,0,1,0,
Case 63,Packing,Packing,00:00.0,00:00.0,000:00,155,Cable Head,ID4291,D,136,0,0,
Case 63,Final Inspection Q.C.,Quality Check 1,00:00.0,40:00.0,001:40,155,Cable Head,ID4163,D,136,0,0,
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,29:00.0,59:00.0,007:30,260,Cable Head,ID4429,S,2,0,0,
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,20:00.0,00:00.0,006:40,260,Cable Head,ID4932,D,37,0,0,
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,10:00.0,49:00.0,005:39,260,Cable Head,ID4529,D,30,0,0,
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,23:00.0,00:00.0,006:37,260,Cable Head,ID4932,D,52,0,0,
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,22:00.0,04:00.0,002:42,260,Cable Head,ID4932,D,6,0,0,
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,40:00.0,59:00.0,001:19,260,Cable Head,ID4429,D,12,0,0,
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,07:00.0,08:00.0,000:01,260,Cable Head,ID4529,D,0,0,0,
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,08:00.0,10:00.0,010:02,260,Cable Head,ID4529,D,70,0,0,
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,00:00.0,00:00.0,001:00,500,Bearing,ID3846,D,5,0,0,
Case 65,Turning & Milling Q.C.,Quality Check 1,08:00.0,59:00.0,000:51,500,Bearing,ID4618,D,0,0,0,
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,58:00.0,02:00.0,005:04,500,Bearing,ID4641,D,20,0,0,
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,43:00.0,41:00.0,006:58,500,Bearing,ID3846,D,31,0,0,
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,55:00.0,54:00.0,005:59,500,Bearing,ID4794,D,23,0,0,
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,00:00.0,00:00.0,003:00,500,Bearing,ID0937,D,8,0,0,
Case 66,Turning - Machine 8,Machine 8 - Turning & Milling,18:00.0,58:00.0,000:40,10,Ring,ID4219,S,1,0,0,
Case 66,Turning - Machine 8,Machine 8 - Turning & Milling,59:00.0,26:00.0,002:27,10,Ring,ID4219,D,9,0,0,
Case 66,Turning Q.C.,Quality Check 1,52:00.0,53:00.0,000:01,10,Ring,ID4618,D,10,0,0,
Case 66,Flat Grinding - Machine 11,Machine 11 - Grinding,24:00.0,21:00.0,000:57,10,Ring,ID0998,D,10,0,0,
Case 66,Lapping - Machine 1,Machine 1 - Lapping,51:00.0,58:00.0,002:07,10,Ring,ID0998,D,10,0,0,
Case 66,Wire Cut - Machine 18,Machine 18 - Wire Cutting,30:00.0,00:00.0,002:30,10,Ring,ID4861,D,10,0,0,
Case 66,Turning Q.C.,Quality Check 1,28:00.0,53:00.0,003:25,10,Ring,ID4618,D,0,0,0,
Case 66,Lapping - Machine 1,Machine 1 - Lapping,55:00.0,10:00.0,000:00,10,Ring,ID0998,D,10,0,0,
Case 66,Laser Marking - Machine 7,Machine 7- Laser Marking,55:00.0,10:00.0,000:00,10,Ring,ID0998,D,10,0,0,
Case 66,Packing,Packing,00:00.0,00:00.0,000:00,10,Ring,ID4820,D,10,0,0,
Case 66,Final Inspection Q.C.,Quality Check 1,11:00.0,26:00.0,000:00,10,Ring,ID4618,D,10,0,0,
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,46:00.0,53:00.0,003:07,150,Cable Head,ID4429,S,1,0,0,
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,55:00.0,39:00.0,001:44,150,Cable Head,ID4429,D,12,0,0,
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,46:00.0,02:00.0,007:16,150,Cable Head,ID4932,D,48,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,00:00.0,00:00.0,006:00,150,Cable Head,ID4932,S,0,0,0,
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,16:00.0,50:00.0,005:34,150,Cable Head,ID4167,D,39,0,0,
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,50:00.0,30:00.0,007:40,150,Cable Head,ID4932,D,50,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,24:00.0,38:00.0,007:14,150,Cable Head,ID4641,D,23,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,51:00.0,52:00.0,009:01,150,Cable Head,ID4932,D,32,0,0,
Case 67,Turning & Milling Q.C.,Quality Check 1,00:00.0,40:00.0,001:40,150,Cable Head,ID4163,D,0,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,56:00.0,53:00.0,007:57,150,Cable Head,ID4167,D,23,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,57:00.0,41:00.0,003:44,150,Cable Head,ID4529,D,11,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,36:00.0,36:00.0,003:00,150,Cable Head,ID0997,D,9,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,01:00.0,49:00.0,004:48,150,Cable Head,ID4932,D,14,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,10:00.0,59:00.0,003:49,150,Cable Head,ID4932,D,12,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,12:00.0,16:00.0,003:04,150,Cable Head,ID4167,D,13,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,16:00.0,27:00.0,006:11,150,Cable Head,ID4529,D,13,0,0,
Case 67,Turning & Milling Q.C.,Quality Check 1,00:00.0,10:00.0,003:10,150,Cable Head,ID4163,D,148,0,0,
Case 67,Laser Marking - Machine 7,Machine 7- Laser Marking,05:00.0,33:00.0,000:28,150,Cable Head,ID3846,D,56,0,0,
Case 67,Laser Marking - Machine 7,Machine 7- Laser Marking,00:00.0,39:00.0,002:39,150,Cable Head,ID0998,D,92,0,0,
Case 67,Lapping - Machine 1,Machine 1 - Lapping,00:00.0,15:00.0,000:00,150,Cable Head,ID4882,D,0,0,0,
Case 67,Grinding Rework,Machine 11 - Grinding,49:00.0,25:00.0,001:36,150,Cable Head,ID4882,D,0,0,0,
Case 67,Grinding Rework,Machine 11 - Grinding,25:00.0,26:00.0,000:01,150,Cable Head,ID4882,D,10,0,0,
Case 67,Lapping - Machine 1,Machine 1 - Lapping,27:00.0,05:00.0,002:38,150,Cable Head,ID0998,D,38,0,0,
Case 68,Turning - Machine 21,Machine 21 - Turning,30:00.0,00:00.0,004:30,6,Spur Gear,ID4442,D,6,0,0,
Case 68,Turning - Machine 8,Machine 8 - Turning & Milling,00:00.0,00:00.0,001:00,6,Spur Gear,ID3718,D,0,0,0,
Case 68,Final Inspection Q.C.,Quality Check 1,09:00.0,40:00.0,001:31,6,Spur Gear,ID4287,D,0,0,0,
Case 68,Packing,Packing,00:00.0,00:00.0,000:00,6,Spur Gear,ID4820,D,6,0,0,
Case 68,Final Inspection Q.C.,Quality Check 1,00:00.0,30:00.0,000:30,6,Spur Gear,ID4287,D,6,0,0,
Case 69,Milling - Machine 8,Machine 8 - Turning & Milling,58:00.0,57:00.0,007:59,5,Ballnut,ID0997,S,5,0,0,
Case 69,Packing,Packing,00:00.0,00:00.0,000:00,5,Ballnut,ID4820,D,5,0,0,
Case 69,Final Inspection Q.C.,Quality Check 1,43:00.0,58:00.0,000:00,5,Ballnut,ID4618,D,5,0,0,
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,48:00.0,35:00.0,007:47,8,Bearing,ID4167,S,0,0,0,
Case 7,Setup - Machine 4,Machine 4 - Turning & Milling,37:00.0,30:00.0,001:53,8,Bearing,ID4932,S,0,0,0,
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,53:00.0,02:00.0,008:09,8,Bearing,ID4167,S,1,0,0,
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,17:00.0,44:00.0,002:27,8,Bearing,ID4429,D,5,0,0,
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,48:00.0,24:00.0,000:36,8,Bearing,ID4932,S,0,0,0,
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,25:00.0,10:00.0,000:45,8,Bearing,ID4932,D,2,0,0,
Case 7,Turning & Milling Q.C.,Quality Check 1,19:00.0,20:00.0,000:01,8,Bearing,ID4618,D,8,0,0,
Case 7,Flat Grinding - Machine 11,Machine 11 - Grinding,58:00.0,13:00.0,000:00,8,Bearing,ID0998,D,8,0,0,
Case 7,Lapping - Machine 1,Machine 1 - Lapping,58:00.0,13:00.0,000:00,8,Bearing,ID0998,D,8,0,0,
Case 7,Laser Marking - Machine 7,Machine 7- Laser Marking,59:00.0,14:00.0,000:00,8,Bearing,ID0998,D,8,0,0,
Case 7,Final Inspection Q.C.,Quality Check 1,02:00.0,58:00.0,000:56,8,Bearing,ID4618,D,0,0,0,
Case 7,Final Inspection Q.C.,Quality Check 1,58:00.0,46:00.0,002:48,8,Bearing,ID4618,D,8,0,0,
Case 7,Packing,Packing,00:00.0,00:00.0,000:00,8,Bearing,ID4820,D,8,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,05:00.0,06:00.0,011:01,33,Spindle,ID3846,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,22:00.0,05:00.0,008:43,33,Spindle,ID3846,B,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,04:00.0,29:00.0,005:25,33,Spindle,ID3846,S,1,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,31:00.0,08:00.0,002:37,33,Spindle,ID3846,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,11:00.0,14:00.0,004:03,33,Spindle,ID3846,S,1,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,13:00.0,38:00.0,004:25,33,Spindle,ID3846,D,7,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,51:00.0,34:00.0,009:43,33,Spindle,ID4641,D,16,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,02:00.0,21:00.0,005:19,33,Spindle,ID3846,D,8,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,57:00.0,00:00.0,003:03,33,Spindle,ID3846,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,46:00.0,57:00.0,006:11,33,Spindle,ID4641,S,0,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,44:00.0,00:00.0,000:16,33,Spindle,ID4287,S,0,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,01:00.0,00:00.0,000:59,33,Spindle,ID4287,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,31:00.0,35:00.0,002:04,33,Spindle,ID3846,S,0,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,30:00.0,50:00.0,005:20,33,Spindle,ID4287,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,13:00.0,45:00.0,006:32,33,Spindle,ID3846,S,1,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,00:00.0,20:00.0,004:20,33,Spindle,ID4287,D,0,1,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,13:00.0,39:00.0,007:26,33,Spindle,ID3846,S,1,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,56:00.0,27:00.0,007:31,33,Spindle,ID4641,S,1,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,00:00.0,26:00.0,002:26,33,Spindle,ID4287,D,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,27:00.0,01:00.0,000:34,33,Spindle,ID4641,D,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,05:00.0,20:00.0,000:00,33,Spindle,ID3846,D,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,00:00.0,47:00.0,003:47,33,Spindle,ID4641,D,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,01:00.0,44:00.0,008:43,33,Spindle,ID4641,D,9,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,00:00.0,50:00.0,006:50,33,Spindle,ID4287,D,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,49:00.0,37:00.0,002:48,33,Spindle,ID4641,S,1,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,38:00.0,55:00.0,007:17,33,Spindle,ID4641,D,8,0,0,
Case 70,Fix EDM,Machine 17 - Sinking,59:00.0,00:00.0,002:01,33,Spindle,ID4861,D,2,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,06:00.0,05:00.0,008:59,33,Spindle,ID4287,D,15,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,49:00.0,55:00.0,008:06,33,Spindle,ID4132,D,5,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,34:00.0,39:00.0,006:05,33,Spindle,ID4641,D,7,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,00:00.0,15:00.0,000:00,33,Spindle,ID0937,D,30,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,00:00.0,00:00.0,002:00,33,Spindle,ID4641,S,0,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,00:00.0,04:00.0,001:40,33,Spindle,ID4287,D,15,2,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,00:00.0,40:00.0,008:04,33,Spindle,ID4132,S,1,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,20:00.0,00:00.0,000:40,33,Spindle,ID4287,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,01:00.0,37:00.0,006:36,33,Spindle,ID4641,D,29,0,0,
Case 70,Fix EDM,Machine 17 - Sinking,00:00.0,00:00.0,001:00,33,Spindle,ID4861,D,1,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,57:00.0,25:00.0,000:28,33,Spindle,ID4287,D,30,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,49:00.0,00:00.0,012:11,33,Spindle,ID4219,S,0,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,00:00.0,30:00.0,011:30,33,Spindle,ID4219,S,0,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,02:00.0,35:00.0,001:33,33,Spindle,ID4287,D,0,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,28:00.0,50:00.0,004:22,33,Spindle,ID0997,D,2,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,16:00.0,37:00.0,008:21,33,Spindle,ID4219,D,3,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,00:00.0,56:00.0,000:56,33,Spindle,ID4287,D,2,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,37:00.0,44:00.0,010:07,33,Spindle,ID0997,D,7,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,33:00.0,42:00.0,005:09,33,Spindle,ID4219,B,0,0,0,
Case 70,Turning Q.C.,Quality Check 1,30:00.0,30:00.0,001:00,33,Spindle,ID4287,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,44:00.0,47:00.0,006:03,33,Spindle,ID3846,S,0,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,42:00.0,06:00.0,007:24,33,Spindle,ID4219,D,5,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,07:00.0,26:00.0,001:19,33,Spindle,ID4219,B,0,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,11:00.0,47:00.0,010:36,33,Spindle,ID0997,D,8,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,45:00.0,06:00.0,001:21,33,Spindle,ID3846,S,1,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,07:00.0,05:00.0,003:58,33,Spindle,ID3846,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,05:00.0,51:00.0,003:46,33,Spindle,ID3846,D,1,0,0,
Case 70,Turning Q.C.,Quality Check 1,00:00.0,00:00.0,002:00,33,Spindle,ID4287,S,0,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,34:00.0,51:00.0,006:17,33,Spindle,ID0997,D,5,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,01:00.0,48:00.0,006:47,33,Spindle,ID3846,D,5,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,00:00.0,53:00.0,002:53,33,Spindle,ID4287,D,26,2,0,
Case 70,Fix EDM,Machine 17 - Sinking,30:00.0,30:00.0,001:00,33,Spindle,ID4861,D,0,0,0,
Case 70,Turning Q.C.,Quality Check 1,21:00.0,04:00.0,006:43,33,Spindle,ID4287,D,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,46:00.0,46:00.0,007:00,33,Spindle,ID3846,D,3,0,0,
Case 70,Grinding Rework - Machine 12,Machine 12 - Grinding,30:00.0,00:00.0,001:30,33,Spindle,ID4528,D,0,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,04:00.0,29:00.0,002:25,33,Spindle,ID4219,S,0,0,0,
Case 70,Turning Q.C.,Quality Check 1,00:00.0,01:00.0,004:01,33,Spindle,ID4287,S,0,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,49:00.0,30:00.0,001:41,33,Spindle,ID0997,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,00:00.0,30:00.0,007:30,33,Spindle,ID4641,D,4,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,00:00.0,04:00.0,008:04,33,Spindle,ID4219,D,12,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,14:00.0,32:00.0,008:18,33,Spindle,ID4641,D,6,0,0,
