Problem Number,Problem Change Date,Days count,Problem Change Time,Problem Sub Status,Problem Status,Problem Latest Impact,Problem Involved ST Org line 3,Problem Involved ST Function Div,Problem Involved Owner ST,Product,Country,Problem Involved Action Owner Country,Problem Involved Action Owner First Name
1-660636558,2012-02-08,-13,09:47:50+01:00,In Progress,Accepted,Medium,Org line C,C_6,G269 3rd,PROD802,se,Sweden,Johan
1-660636558,2012-02-08,0,10:03:29+01:00,In Progress,Accepted,Medium,Org line C,C_6,G269 3rd,PROD802,se,Sweden,Johan
1-660636558,2012-02-08,0,10:04:23+01:00,Awaiting Assignment,Queued,Medium,Org line C,C_6,G269 3rd,PROD802,se,Sweden,Johan
1-660636558,2012-02-08,0,10:32:56+01:00,In Progress,Accepted,Medium,Org line C,C_6,G269 3rd,PROD802,se,Sweden,Johan
1-660636558,2012-03-12,33,08:38:50+01:00,Closed,Completed,Medium,Org line C,C_6,G269 3rd,PROD802,se,Sweden,Johan
1-660648920,2012-02-08,-33,08:40:09+01:00,In Progress,Accepted,Medium,Org line A2,A2_1,M28 2nd,PROD715,se,Sweden,Madelaine
1-660648920,2012-02-08,0,09:14:24+01:00,Wait,Accepted,Medium,Org line A2,A2_1,M28 2nd,PROD715,se,Sweden,Madelaine
1-660648920,2012-02-08,0,09:55:29+01:00,Awaiting Assignment,Queued,Medium,Org line A2,A2_1,M28 2nd,PROD715,se,Sweden,Madelaine
1-660648920,2012-02-08,0,14:39:39+01:00,In Progress,Accepted,Medium,Org line A2,A2_1,M28 2nd,PROD715,se,Sweden,Kenneth
1-660648920,2012-02-29,21,13:30:59+01:00,In Progress,Accepted,Medium,Org line C,E_1,G213 2nd,PROD715,se,INDIA,Varun
1-660648920,2012-02-29,0,13:33:53+01:00,Awaiting Assignment,Queued,Medium,Org line A2,A2_1,M28 2nd,PROD715,se,Sweden,Madelaine
1-660648920,2012-02-29,0,13:41:09+01:00,In Progress,Accepted,Medium,Org line A2,A2_1,M28 2nd,PROD715,se,Sweden,Kenneth
1-660648920,2012-04-04,35,14:41:44+01:00,Wait,Accepted,Medium,Org line A2,A2_1,M28 2nd,PROD715,se,Sweden,Kenneth
1-660648920,2012-04-25,21,13:05:42+01:00,Closed,Completed,Medium,Org line A2,A2_1,M28 2nd,PROD715,se,Sweden,Kenneth
1-660785867,2012-02-08,-77,12:38:49+01:00,In Progress,Accepted,Medium,Org line A2,A2_5,A10,PROD236,se,Sweden,P?
1-660785867,2012-03-05,26,15:16:09+01:00,Closed,Completed,Medium,Org line A2,A2_5,A10,PROD236,se,Sweden,P?
1-660786538,2012-02-08,-26,13:18:12+01:00,In Progress,Accepted,Medium,Org line C,C_6,G273 3rd,PROD804,se,Sweden,Pascal
1-660786538,2012-02-08,0,13:27:33+01:00,Wait,Accepted,Medium,Org line C,C_6,G273 3rd,PROD804,se,Sweden,Pascal
1-660786538,2012-04-11,63,12:56:45+01:00,Closed,Completed,Medium,Org line C,C_6,G273 3rd,PROD804,se,Sweden,Pascal
1-660808741,2012-02-08,-63,13:07:06+01:00,In Progress,Accepted,Medium,Org line C,E_7,G153 2nd,PROD673,se,INDIA,Swetha
1-660808741,2012-03-26,47,06:19:43+01:00,Closed,Completed,Medium,Org line C,E_7,G153 2nd,PROD673,se,INDIA,Swetha
1-660873096,2012-02-08,-47,14:43:39+01:00,In Progress,Accepted,Low,Org line A2,A2_3,S35 2nd,PROD368,se,Sweden,Ann-Charlotte
1-660873096,2012-03-14,35,12:44:52+01:00,Closed,Completed,Low,Org line A2,A2_3,S35 2nd,PROD368,se,Sweden,Ann-Charlotte
1-660903884,2012-02-08,-35,14:57:42+01:00,Awaiting Assignment,Queued,Medium,Org line C,C_6,G148 3rd,PROD544,se,Sweden,Emil
1-660903884,2012-04-04,56,10:29:21+01:00,In Progress,Accepted,Medium,Org line C,C_6,G148 3rd,PROD544,se,Sweden,Emil
1-660903884,2012-04-04,0,10:29:32+01:00,Closed,Completed,Medium,Org line C,C_6,G148 3rd,PROD544,se,Sweden,Emil
1-660908181,2012-02-08,-56,15:05:26+01:00,In Progress,Accepted,Low,Org line A2,A2_2,G30 2nd,PROD378,se,USA,Alan
1-660908181,2012-04-11,63,15:01:25+01:00,Closed,Completed,Low,Org line A2,A2_2,G30 2nd,PROD378,se,USA,Alan
1-660948681,2012-02-08,-63,15:38:45+01:00,In Progress,Accepted,Medium,Org line V2,,T2 2nd,PROD492,se,Sweden,Lars
1-660948681,2012-05-23,105,09:17:43+01:00,Closed,Completed,Medium,Org line V2,,T2 2nd,PROD492,se,Sweden,Lars
1-660949435,2012-02-08,-105,17:07:29+01:00,In Progress,Accepted,Low,Org line G4,,S33 2nd,PROD374,se,Sweden,Roland
1-660949435,2012-03-13,34,11:35:07+01:00,Closed,Completed,Low,Org line G4,,S33 2nd,PROD374,se,Sweden,Roland
1-660956878,2012-02-08,-34,16:09:59+01:00,In Progress,Accepted,Low,Org line A2,A2_5,N30 2nd,PROD485,us,USA,Jay
1-660956878,2012-03-14,35,18:23:11+01:00,Closed,Completed,Low,Org line A2,A2_5,N30 2nd,PROD485,us,USA,Jay
1-661132868,2012-02-09,-34,06:45:14+01:00,In Progress,Accepted,Major,Org line C,E_1,G213 2nd,PROD715,be,Sweden,Michael
1-661132868,2012-02-23,14,09:40:50+01:00,Closed,Completed,Major,Org line C,E_1,G213 2nd,PROD715,be,Sweden,Michael
1-661134924,2012-02-09,-14,04:17:14+01:00,In Progress,Accepted,Major,Org line C,E_8,G119 2nd,PROD72,se,INDIA,Vinay
1-661134924,2012-02-09,0,04:17:50+01:00,Awaiting Assignment,Queued,Major,Org line C,E_8,G119 2nd,PROD72,se,INDIA,Vinay
1-661134924,2012-02-09,0,04:44:26+01:00,In Progress,Accepted,Major,Org line C,C_5,G120 3rd,PROD72,se,Korea,Sihyun
1-661134924,2012-02-09,0,08:35:49+01:00,In Progress,Accepted,Major,Org line C,C_5,G120 3rd,PROD72,se,France,Franck
1-661134924,2012-03-02,22,14:36:45+01:00,Closed,Completed,Major,Org line C,C_5,G120 3rd,PROD72,se,France,Franck
1-661184751,2012-02-09,-22,09:26:30+01:00,In Progress,Accepted,Medium,Org line G4,,S29 2nd,PROD411,se,Sweden,Per
1-661184751,2012-02-09,0,09:33:15+01:00,Assigned,Accepted,Medium,Org line G4,,S29 2nd,PROD411,se,Sweden,Per
1-661184751,2012-02-13,4,09:50:09+01:00,Wait,Accepted,Medium,Org line G4,,S29 2nd,PROD411,se,Sweden,Per
1-661184751,2012-03-06,22,14:53:05+01:00,In Progress,Accepted,Medium,Org line G4,,S29 2nd,PROD411,se,Sweden,Veronica
1-661184751,2012-03-06,0,14:53:49+01:00,Awaiting Assignment,Queued,Medium,Org line A2,A2_3,G110 2nd,PROD411,se,Sweden,Ulrika
1-661184751,2012-04-11,36,15:46:48+01:00,In Progress,Accepted,Medium,Org line A2,A2_3,M3 2nd,PROD411,se,Sweden,Daniel
1-661184751,2012-04-11,0,15:47:05+01:00,Closed,Completed,Medium,Org line A2,A2_3,M3 2nd,PROD411,se,Sweden,Daniel
1-661231558,2012-02-09,-62,09:52:23+01:00,In Progress,Accepted,Major,Org line C,E_4,G88 2nd,PROD793,us,INDIA,Hineesh
1-661231558,2012-03-05,25,15:52:49+01:00,Closed,Completed,Major,Org line C,E_4,G88 2nd,PROD793,us,INDIA,Hineesh
1-661706786,2012-02-09,-25,11:25:45+01:00,In Progress,Accepted,High,Org line A2,A2_4,G113 2nd,PROD521,us,Sweden,Saki
1-661706786,2012-02-16,7,17:15:37+01:00,Wait,Accepted,High,Org line A2,A2_4,G113 2nd,PROD521,us,Sweden,Saki
1-661706786,2012-05-02,76,09:07:53+01:00,Closed,Completed,High,Org line A2,A2_4,G113 2nd,PROD521,us,Sweden,Saki
1-662272981,2012-02-09,-83,13:51:54+01:00,In Progress,Accepted,Medium,Org line A2,D_1,L38 3rd,PROD607,se,Sweden,Bengt
1-662272981,2012-02-13,4,10:53:18+01:00,Wait,Accepted,Medium,Org line A2,D_1,L38 3rd,PROD607,se,Sweden,Bengt
1-662272981,2012-02-22,9,10:49:01+01:00,Closed,Completed,Medium,Org line A2,D_1,L38 3rd,PROD607,se,Sweden,Bengt
1-662956121,2012-02-09,-13,14:08:09+01:00,In Progress,Accepted,High,Org line C,E_7,G165 2nd,PROD671,in,INDIA,Srinivasa
1-662956121,2012-03-26,46,03:56:59+01:00,Closed,Completed,High,Org line C,E_7,G165 2nd,PROD671,in,INDIA,Srinivasa
1-663582660,2012-02-09,-46,15:44:33+01:00,In Progress,Accepted,Medium,Org line A2,A2_1,G54 2nd,PROD715,be,POLAND,Rafal
1-663582660,2012-02-22,13,09:00:03+01:00,Awaiting Assignment,Queued,Medium,Org line A2,A2_1,G54 2nd,PROD715,be,POLAND,Rafal
1-663582660,2012-02-22,0,11:17:49+01:00,In Progress,Accepted,Medium,Org line A2,A2_1,G54 2nd,PROD715,be,POLAND,Mariusz
1-663582660,2012-02-22,0,13:46:10+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_1,G213 2nd,PROD715,be,Belgium,Alain
1-663582660,2012-02-23,1,09:13:35+01:00,In Progress,Accepted,Medium,Org line C,E_1,G213 2nd,PROD715,be,INDIA,Venkatarami Reddy
1-663582660,2012-02-23,0,09:14:16+01:00,Closed,Completed,Medium,Org line C,E_1,G213 2nd,PROD715,be,INDIA,Venkatarami Reddy
1-663749238,2012-02-09,-14,16:57:01+01:00,In Progress,Accepted,Low,Org line C,E_10,G263 2nd,PROD104,in,Sweden,Jitender
1-663749238,2012-02-09,0,17:21:03+01:00,Wait,Accepted,Low,Org line C,E_10,G263 2nd,PROD104,in,Sweden,Jitender
1-663749238,2012-02-27,18,16:16:08+01:00,Closed,Completed,Low,Org line C,E_10,G263 2nd,PROD104,in,Sweden,Jitender
1-663851111,2012-02-09,-18,16:36:08+01:00,In Progress,Accepted,High,Org line C,E_10,G285 2nd,PROD646,se,Sweden,Leif
1-663851111,2012-03-01,21,10:40:26+01:00,Closed,Completed,High,Org line C,E_10,G285 2nd,PROD646,se,Sweden,Leif
1-663891165,2012-02-09,-21,16:39:02+01:00,In Progress,Accepted,Medium,Org line C,C_4,G155 3rd,PROD673,se,United Kingdom,Trevor
1-663891165,2012-02-10,1,13:50:20+01:00,Assigned,Accepted,Medium,Org line C,C_4,G155 3rd,PROD673,se,United Kingdom,Trevor
1-663891165,2012-02-10,0,17:42:31+01:00,In Progress,Accepted,Medium,Org line C,C_4,G155 3rd,PROD673,se,United Kingdom,Trevor
1-663891165,2012-02-17,7,15:58:54+01:00,Wait,Accepted,Medium,Org line C,C_4,G155 3rd,PROD673,se,United Kingdom,Trevor
1-663891165,2012-03-19,31,16:19:14+01:00,Closed,Completed,Medium,Org line C,C_4,G155 3rd,PROD673,se,United Kingdom,Trevor
1-664001411,2012-02-09,-39,17:24:55+01:00,In Progress,Accepted,High,Org line C,E_4,G88 2nd,OTHERS,us,Sweden,Bhavesh
1-664001411,2012-03-13,33,08:36:51+01:00,Closed,Completed,High,Org line C,E_4,G88 2nd,OTHERS,us,Sweden,Bhavesh
1-664579051,2012-02-10,-32,08:52:07+01:00,In Progress,Accepted,Medium,Org line G4,,S33 2nd,PROD374,se,Sweden,Katarina
1-664579051,2012-02-29,19,14:32:49+01:00,Closed,Completed,Medium,Org line G4,,S33 2nd,PROD374,se,Sweden,Katarina
1-664730121,2012-02-10,-19,09:47:38+01:00,In Progress,Accepted,Medium,Org line C,E_10,G271 2nd,PROD802,in,Sweden,Aditi
1-664730121,2012-02-10,0,10:03:08+01:00,Wait,Accepted,Medium,Org line C,E_10,G271 2nd,PROD802,in,Sweden,Aditi
1-664730121,2012-02-17,7,14:38:15+01:00,Closed,Completed,Medium,Org line C,E_10,G271 2nd,PROD802,in,Sweden,Aditi
1-664912261,2012-02-10,-7,10:12:35+01:00,In Progress,Accepted,High,Org line A2,A2_4,W6 2nd,PROD66,fr,France,Dimitri
1-664912261,2012-03-12,31,10:15:30+01:00,Closed,Completed,High,Org line A2,A2_4,W6 2nd,PROD66,fr,France,Dimitri
1-669119156,2012-02-11,-30,20:41:24+01:00,In Progress,Accepted,Major,Org line C,E_4,G88 2nd,PROD436,us,INDIA,Prashant
1-669119156,2012-02-11,0,21:37:34+01:00,Wait,Accepted,Major,Org line C,E_4,G88 2nd,PROD436,us,INDIA,Prashant
1-669119156,2012-02-12,1,19:52:59+01:00,In Progress,Accepted,Major,Org line C,E_4,G88 2nd,PROD436,us,INDIA,Prashant
1-669119156,2012-02-12,0,19:53:04+01:00,Wait,Accepted,Major,Org line C,E_4,G88 2nd,PROD436,us,INDIA,Prashant
1-669119156,2012-02-18,6,18:44:35+01:00,Awaiting Assignment,Queued,Major,Org line C,E_4,G88 2nd,PROD436,us,USA,Robert
1-669119156,2012-02-28,10,16:36:29+01:00,In Progress,Accepted,Major,Org line C,E_4,G88 2nd,PROD436,us,USA,Robert
1-669119156,2012-02-28,0,16:37:04+01:00,Assigned,Accepted,Major,Org line C,E_4,G88 2nd,PROD436,us,INDIA,Ramith
1-669119156,2012-02-28,0,17:08:07+01:00,Assigned,Accepted,Major,Org line C,E_4,G88 2nd,PROD436,us,INDIA,Hineesh
1-669119156,2012-03-05,6,16:29:45+01:00,Closed,Completed,Major,Org line C,E_4,G88 2nd,PROD436,us,INDIA,Hineesh
1-669144071,2012-02-11,-23,19:12:48+01:00,In Progress,Accepted,High,Org line A2,D_1,G123 2nd,PROD605,in,INDIA,Binod
1-669144071,2012-02-11,0,19:37:05+01:00,Closed,Completed,High,Org line A2,D_1,G123 2nd,PROD605,in,INDIA,Binod
1-669202942,2012-02-12,1,21:01:32+01:00,In Progress,Accepted,Medium,Org line G4,,S33 2nd,PROD374,se,Sweden,Per
1-669202942,2012-03-27,44,22:15:40+01:00,Closed,Completed,Medium,Org line G4,,S33 2nd,PROD374,se,Sweden,Per
1-669804759,2012-02-13,-43,08:03:37+01:00,In Progress,Accepted,High,Org line C,E_7,G160 2nd,PROD673,se,Sweden,Peter
1-669804759,2012-04-01,48,16:50:09+01:00,Closed,Completed,High,Org line C,E_7,G160 2nd,PROD673,se,Sweden,Peter
1-670052598,2012-02-13,-48,11:04:11+01:00,In Progress,Accepted,Medium,Org line A2,A2_3,G349 3rd,PROD80,se,Sweden,J?gen
1-670052598,2012-02-20,7,11:40:36+01:00,Closed,Completed,Medium,Org line A2,A2_3,G349 3rd,PROD80,se,Sweden,J?gen
1-670754761,2012-02-13,-7,10:03:27+01:00,In Progress,Accepted,Medium,Org line C,E_4,G88 2nd,PROD793,in,USA,Robert
1-670754761,2012-02-13,0,10:06:36+01:00,Wait,Accepted,Medium,Org line C,E_4,G88 2nd,PROD793,in,USA,Robert
1-670754761,2012-02-28,15,17:17:05+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_4,G88 2nd,PROD793,in,USA,Robert
1-670754761,2012-02-29,1,12:37:29+01:00,Assigned,Accepted,Medium,Org line C,E_4,G88 2nd,PROD793,in,Sweden,Bhavesh
1-670754761,2012-03-05,5,14:03:37+01:00,In Progress,Accepted,Medium,Org line C,E_4,G88 2nd,PROD793,in,Sweden,Bhavesh
1-670754761,2012-03-27,22,15:50:57+01:00,In Progress,Accepted,Medium,Org line C,E_4,G88 2nd,PROD793,in,Sweden,Bhavesh
1-670754761,2012-03-28,1,12:59:00+01:00,In Progress,Accepted,Medium,Org line C,E_4,G93 2nd,PROD793,in,Sweden,Alam
1-670754761,2012-03-28,0,13:04:21+01:00,Closed,Completed,Medium,Org line C,E_4,G93 2nd,PROD793,in,Sweden,Alam
1-670754761,2012-03-28,0,13:04:27+01:00,In Progress,Accepted,Medium,Org line C,E_4,G93 2nd,PROD793,in,Sweden,Alam
1-670754761,2012-03-28,0,13:05:08+01:00,Closed,Completed,Medium,Org line C,E_4,G93 2nd,PROD793,in,Sweden,Alam
1-670754761,2012-03-28,0,13:44:20+01:00,In Progress,Accepted,Medium,Org line C,E_4,G93 2nd,PROD793,in,Sweden,Alam
1-670754761,2012-03-28,0,13:52:00+01:00,Closed,Completed,Medium,Org line C,E_4,G93 2nd,PROD793,in,Sweden,Alam
1-671350354,2012-02-13,-44,13:55:26+01:00,In Progress,Accepted,Medium,Org line A2,A2_3,G349 3rd,PROD80,se,Sweden,J?gen
1-671350354,2012-02-20,7,11:40:51+01:00,Closed,Completed,Medium,Org line A2,A2_3,G349 3rd,PROD80,se,Sweden,J?gen
1-671512033,2012-02-13,-7,12:10:55+01:00,In Progress,Accepted,Medium,Org line C,E_10,G271 2nd,PROD802,in,Sweden,Satish
1-671512033,2012-02-14,1,09:31:28+01:00,Closed,Completed,Medium,Org line C,E_10,G271 2nd,PROD802,in,Sweden,Satish
1-671933304,2012-02-13,-1,16:50:57+01:00,In Progress,Accepted,Medium,Org line A2,A2_5,A10,PROD320,se,Sweden,Lisbeth
1-671933304,2012-02-23,10,09:22:58+01:00,Wait,Accepted,Medium,Org line A2,A2_5,A10,PROD320,se,Sweden,Lisbeth
1-671933304,2012-04-16,53,10:55:25+01:00,Closed,Completed,Medium,Org line A2,A2_5,A10,PROD320,se,Sweden,Lisbeth
1-672299434,2012-02-13,-63,13:37:00+01:00,In Progress,Accepted,Medium,Org line C,C_4,G155 3rd,PROD673,se,Sweden,Tomas
1-672299434,2012-02-13,0,22:43:09+01:00,In Progress,Accepted,Medium,Org line C,C_4,G155 3rd,PROD673,se,Sweden,Tomas
1-672299434,2012-03-28,44,08:56:30+01:00,Closed,Completed,Medium,Org line C,C_4,G155 3rd,PROD673,se,Sweden,Tomas
1-672506739,2012-02-13,-44,14:06:44+01:00,In Progress,Accepted,Medium,Org line C,E_4,G88 2nd,PROD793,us,USA,Robert
1-672506739,2012-02-13,0,14:10:57+01:00,Wait,Accepted,Medium,Org line C,E_4,G88 2nd,PROD793,us,USA,Robert
1-672506739,2012-03-07,23,13:20:54+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_4,G88 2nd,PROD793,us,USA,Robert
1-672506739,2012-03-12,5,19:32:08+01:00,In Progress,Accepted,Medium,Org line C,E_4,G88 2nd,PROD793,us,Sweden,Vaibhav
1-672506739,2012-03-19,7,09:50:06+01:00,Awaiting Assignment,Queued,Medium,Org line C,E_5,G92,PROD793,us,INDIA,Amit
1-672506739,2012-04-10,22,12:33:37+01:00,In Progress,Accepted,Medium,Org line C,E_4,G88 2nd,PROD793,us,INDIA,Hineesh
1-672506739,2012-04-10,0,12:36:46+01:00,Closed,Completed,Medium,Org line C,E_4,G88 2nd,PROD793,us,INDIA,Hineesh
1-672647650,2012-02-13,-57,14:17:55+01:00,In Progress,Accepted,Medium,Org line A2,A2_3,G349 3rd,PROD93,se,Sweden,J?gen
1-672647650,2012-02-13,0,20:27:03+01:00,Closed,Completed,Medium,Org line A2,A2_3,G349 3rd,PROD93,se,Sweden,J?gen
1-672740630,2012-02-13,0,14:57:35+01:00,In Progress,Accepted,Medium,Org line A2,A2_3,U6 2nd,PROD831,se,Sweden,Agneta
1-672740630,2012-02-13,0,14:58:23+01:00,In Progress,Accepted,Medium,Org line A2,A2_3,U6 2nd,PROD831,se,Sweden,Agneta
1-672740630,2012-03-05,21,15:02:28+01:00,Closed,Completed,Medium,Org line A2,A2_3,U6 2nd,PROD831,se,Sweden,Agneta
1-672743704,2012-02-13,-21,14:58:36+01:00,In Progress,Accepted,High,Org line G3,,G199 3rd,PROD98,us,POLAND,Ewa
1-672743704,2012-02-14,1,10:14:30+01:00,Closed,Completed,High,Org line G3,,G199 3rd,PROD98,us,POLAND,Ewa
1-672807011,2012-02-13,-1,17:15:25+01:00,In Progress,Accepted,Medium,Org line A2,A2_5,N18 2nd,PROD789,cn,China,Anson
1-672807011,2012-05-11,88,12:23:52+01:00,In Progress,Accepted,Medium,Org line A2,A2_5,N18 2nd,PROD789,cn,China,Anson
1-672807011,2012-05-11,0,12:24:43+01:00,Closed,Completed,Medium,Org line A2,A2_5,N18 2nd,PROD789,cn,China,Anson
1-672860819,2012-02-13,-88,21:56:19+01:00,In Progress,Accepted,High,Org line A2,A2_3,U6 2nd,PROD831,se,Sweden,Agneta
1-672860819,2012-02-13,0,21:56:32+01:00,In Progress,Accepted,High,Org line A2,A2_3,U6 2nd,PROD831,se,Sweden,Agneta
1-672860819,2012-02-16,3,08:48:49+01:00,Closed,Completed,High,Org line A2,A2_3,U6 2nd,PROD831,se,Sweden,Agneta
1-672862385,2012-02-14,-2,05:26:05+01:00,In Progress,Accepted,Medium,Org line A2,A2_4,G7 3rd,PROD737,be,Belgium,Ward
1-672862385,2012-02-14,0,05:28:26+01:00,Awaiting Assignment,Queued,Medium,Org line A2,A2_4,G7 3rd,PROD737,be,Belgium,Ward
1-672862385,2012-02-28,14,11:13:07+01:00,In Progress,Accepted,Medium,Org line F,,G207 2nd,PROD737,be,Belgium,Ward
1-672862385,2012-02-28,0,11:14:57+01:00,Awaiting Assignment,Queued,Medium,Org line A2,A2_4,G7 3rd,PROD737,be,Belgium,Ingmar
1-672862385,2012-02-28,0,11:17:50+01:00,In Progress,Accepted,Medium,Org line A2,A2_4,G7 3rd,PROD737,be,Belgium,Ingmar
1-672862385,2012-05-15,77,10:09:18+01:00,Closed,Completed,Medium,Org line A2,A2_4,G7 3rd,PROD737,be,Belgium,Ingmar
1-672975080,2012-02-14,-91,09:48:36+01:00,Awaiting Assignment,Queued,Major,Org line C,E_10,G285 2nd,PROD209,se,Sweden,Leif
1-672975080,2012-02-14,0,14:47:11+01:00,In Progress,Accepted,Major,Org line C,E_10,G285 2nd,PROD209,se,Belgium,Steve
1-672975080,2012-02-15,1,11:00:42+01:00,Closed,Completed,Major,Org line C,E_10,G285 2nd,PROD209,se,Belgium,Steve
1-673056371,2012-02-14,-1,09:06:50+01:00,In Progress,Accepted,Medium,Org line G4,,S33 2nd,PROD397,se,Sweden,Torbj?n
1-673056371,2012-04-19,65,19:09:38+01:00,Closed,Completed,Medium,Org line G4,,S33 2nd,PROD397,se,Sweden,Torbj?n
1-673143636,2012-02-14,-65,12:38:20+01:00,In Progress,Accepted,Medium,Org line G3,,G199 3rd,PROD98,us,POLAND,Ewa
1-673143636,2012-02-14,0,12:53:55+01:00,Closed,Completed,Medium,Org line G3,,G199 3rd,PROD98,us,POLAND,Ewa
1-673151866,2012-02-14,0,10:46:27+01:00,In Progress,Accepted,Medium,Org line G4,,S29 2nd,PROD176,se,Sweden,Erik
1-673151866,2012-02-14,0,15:19:06+01:00,Closed,Completed,Medium,Org line G4,,S29 2nd,PROD176,se,Sweden,Erik
1-673197539,2012-02-14,0,12:37:01+01:00,Assigned,Accepted,Medium,Org line A2,A2_3,G348 2nd,PROD82,se,Sweden,Per-Eric
1-673197539,2012-02-14,0,12:39:35+01:00,Wait,Accepted,Medium,Org line A2,A2_3,G348 2nd,PROD82,se,Sweden,Per-Eric
1-673197539,2012-02-16,2,15:44:17+01:00,Closed,Completed,Medium,Org line A2,A2_3,G348 2nd,PROD82,se,Sweden,Per-Eric
1-673224718,2012-02-14,-2,12:50:22+01:00,In Progress,Accepted,Medium,Org line C,C_6,G268 3rd,PROD805,se,Sweden,Vesa
1-673224718,2012-02-14,0,12:55:42+01:00,Awaiting Assignment,Queued,Medium,Org line C,C_6,G268 3rd,PROD805,se,Sweden,Vesa
1-673224718,2012-02-14,0,16:23:07+01:00,In Progress,Accepted,Medium,Org line C,C_6,G268 3rd,PROD805,se,Sweden,Bj?n
1-673224718,2012-04-19,65,13:42:59+01:00,Wait,Accepted,Medium,Org line C,C_6,G268 3rd,PROD805,se,Sweden,Bj?n
1-673224718,2012-05-14,25,15:40:59+01:00,Closed,Completed,Medium,Org line C,C_6,G268 3rd,PROD805,se,Sweden,Bj?n
1-673359575,2012-02-14,-90,15:32:26+01:00,In Progress,Accepted,Low,Org line A2,A2_4,G17 3rd,PROD66,in,Sweden,Ray
1-673359575,2012-02-14,0,15:36:30+01:00,Wait,Accepted,Low,Org line A2,A2_4,G17 3rd,PROD66,in,Sweden,Ray
1-673359575,2012-02-16,2,14:31:15+01:00,Wait,Accepted,Low,Org line A2,A2_4,G17 3rd,PROD66,in,Sweden,Ray
1-673359575,2012-03-30,43,15:10:58+01:00,In Progress,Accepted,Low,Org line A2,A2_4,G17 3rd,PROD66,in,Sweden,Ray
1-673359575,2012-03-30,0,15:11:47+01:00,Closed,Completed,Low,Org line A2,A2_4,G17 3rd,PROD66,in,Sweden,Ray
1-673405851,2012-02-14,-45,15:26:19+01:00,In Progress,Accepted,Medium,Org line A2,A2_4,M13 2nd,PROD705,se,Sweden,Mikael
1-673405851,2012-02-29,15,14:41:13+01:00,Closed,Completed,Medium,Org line A2,A2_4,M13 2nd,PROD705,se,Sweden,Mikael
1-673429845,2012-02-14,-15,16:31:14+01:00,Wait,Accepted,Medium,Org line A2,A2_1,N7 2nd,PROD746,se,Sweden,Lena
1-673429845,2012-02-14,0,16:33:03+01:00,Awaiting Assignment,Queued,Medium,Org line A2,A2_1,N7 2nd,PROD746,se,Sweden,Lena
1-673429845,2012-02-14,0,17:09:16+01:00,Awaiting Assignment,Queued,Medium,Org line A2,A2_3,G44 2nd,PROD746,se,Sweden,John
1-673429845,2012-02-15,1,11:19:29+01:00,In Progress,Accepted,Medium,Org line A2,A2_3,G44 2nd,PROD746,se,Sweden,Stephen
1-673429845,2012-02-15,0,11:24:40+01:00,Closed,Completed,Medium,Org line A2,A2_3,G44 2nd,PROD746,se,Sweden,Stephen
1-673434441,2012-02-14,-1,17:19:57+01:00,In Progress,Accepted,Medium,Org line G4,,S33 2nd,PROD374,se,Sweden,Mikael
1-673434441,2012-03-20,35,17:33:11+01:00,Closed,Completed,Medium,Org line G4,,S33 2nd,PROD374,se,Sweden,Mikael
1-673487817,2012-02-14,-35,19:00:21+01:00,In Progress,Accepted,Medium,Org line C,E_4,G87 2nd,PROD168,in,INDIA,Pratap
1-673487817,2012-02-20,6,08:40:07+01:00,Wait,Accepted,Medium,Org line C,E_4,G87 2nd,PROD168,in,INDIA,Pratap
1-673487817,2012-02-20,0,18:07:08+01:00,Closed,Completed,Medium,Org line C,E_4,G87 2nd,PROD168,in,INDIA,Pratap
1-675046360,2012-02-15,-5,15:53:08+01:00,In Progress,Accepted,Medium,Org line A2,A2_5,A10,PROD320,se,Sweden,Lisbeth
1-675046360,2012-02-22,7,13:45:37+01:00,Wait,Accepted,Medium,Org line A2,A2_5,A10,PROD320,se,Sweden,Lisbeth
1-675046360,2012-03-09,16,16:21:48+01:00,Closed,Completed,Medium,Org line A2,A2_5,A10,PROD320,se,Sweden,Lisbeth
1-675115616,2012-02-15,-23,12:05:04+01:00,In Progress,Accepted,Low,Org line A2,A2_4,G17 3rd,PROD194,in,Sweden,Ray
1-675115616,2012-05-29,104,08:38:52+01:00,Closed,Completed,Low,Org line A2,A2_4,G17 3rd,PROD194,in,Sweden,Ray
1-675150191,2012-02-15,-104,11:57:26+01:00,In Progress,Accepted,Medium,Org line A2,A2_1,W16 3rd,PROD756,pl,POLAND,Krzysztof
1-675150191,2012-02-15,0,12:04:34+01:00,Assigned,Accepted,Medium,Org line A2,A2_1,W16 3rd,PROD756,pl,POLAND,Krzysztof
1-675150191,2012-02-16,1,12:15:34+01:00,In Progress,Accepted,Medium,Org line A2,A2_1,W16 3rd,PROD756,pl,POLAND,Krzysztof
1-675150191,2012-03-28,41,11:23:58+01:00,Wait,Accepted,Medium,Org line A2,A2_1,W16 3rd,PROD756,pl,POLAND,Krzysztof
1-675150191,2012-04-11,14,12:49:27+01:00,In Progress,Accepted,Medium,Org line A2,A2_1,W16 3rd,PROD756,pl,POLAND,Krzysztof
1-675150191,2012-04-11,0,15:10:11+01:00,Wait,Accepted,Medium,Org line A2,A2_1,W16 3rd,PROD756,pl,POLAND,Krzysztof
